Brand,Model,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Car_Age
HYUNDAI,ACCENT,1300.0,Manual,Petrol,264000.0,Anuradapura,0,USED,1,1,Not_Available,Not_Available,19.5,24
HYUNDAI,ACCENT,1300.0,Manual,Petrol,297000.0,Kadawatha,0,USED,1,1,1,1,17.549999999999997,27
HYUNDAI,ACCENT,1400.0,Manual,Petrol,264000.0,Panadura,0,USED,1,1,Not_Available,1,21.5,24
HYUNDAI,ACCENT,1495.0,Manual,Petrol,264000.0,Kurunegala,0,USED,1,1,Not_Available,1,20.5,24
HYUNDAI,ACCENT,1500.0,Manual,Petrol,253000.0,Matara,0,NEW,1,1,1,1,26.5,23
HYUNDAI,ACCENT,1500.0,Automatic,Petrol,242000.0,Moratuwa,0,USED,1,1,Not_Available,1,22.75,22
HYUNDAI,ACCENT,1495.0,Automatic,Petrol,231000.0,Negombo,0,USED,1,1,Not_Available,1,19.95,21
HYUNDAI,ACCENT,1500.0,Manual,Petrol,253000.0,Tangalle,0,USED,1,1,1,1,25.9,23
HYUNDAI,ACCENT,1500.0,Manual,Petrol,264000.0,Galle,0,USED,1,1,1,Not_Available,24.25,24
HYUNDAI,ACCENT,1341.0,Manual,Petrol,264000.0,Moratuwa,0,USED,1,1,Not_Available,1,21.85,24
HYUNDAI,ACCENT,1495.0,Manual,Petrol,264000.0,Polgahawela,0,USED,1,1,1,1,18.0,24
HYUNDAI,ACCENT,1500.0,Manual,Petrol,242000.0,Kuliyapitiya,0,USED,1,1,Not_Available,Not_Available,22.0,22
HYUNDAI,ACCENT,1500.0,Manual,Petrol,231000.0,Kiribathgoda,0,USED,1,1,1,1,24.5,20
HYUNDAI,ACCENT,1500.0,Automatic,Petrol,242000.0,Padukka,0,USED,1,1,Not_Available,1,27.9,21
HYUNDAI,ACCENT,1500.0,Manual,Petrol,231000.0,Colombo,Ongoing Lease,USED,1,1,Not_Available,1,24.175,20
HYUNDAI,ACCENT,1495.0,Automatic,Petrol,253000.0,Kiribathgoda,0,USED,1,1,Not_Available,1,23.5,22
HYUNDAI,ACCENT,1562.0,Automatic,Diesel,154000.0,Galle,0,USED,1,1,1,1,28.75,13
HYUNDAI,ACCENT,1490.0,Manual,Petrol,253000.0,Galle,0,USED,1,1,1,1,21.7,22
HYUNDAI,ACCENT,1300.0,Manual,Petrol,264000.0,Colombo,0,USED,1,1,1,1,17.549999999999997,23
HYUNDAI,ACCENT,1300.0,Manual,Petrol,264000.0,Malabe,0,USED,1,1,Not_Available,Not_Available,23.0,23
HYUNDAI,ACCENT,1500.0,Manual,Petrol,231000.0,Anuradapura,0,USED,1,1,Not_Available,1,21.75,20
HYUNDAI,ACCENT,1600.0,Automatic,Petrol,143000.0,Colombo,0,USED,1,1,1,1,28.75,12
HYUNDAI,ACCENT,1300.0,Manual,Petrol,297000.0,Kadawatha,0,USED,1,1,Not_Available,Not_Available,17.549999999999997,26
HYUNDAI,ACCENT,1500.0,Manual,Petrol,253000.0,Rajagiriya,0,USED,1,1,1,1,22.0,22
HYUNDAI,ACCENT,1500.0,Manual,Petrol,242000.0,Kuliyapitiya,0,USED,1,1,1,1,23.0,21
HYUNDAI,ACCENT,1495.0,Automatic,Petrol,253000.0,Malabe,0,USED,1,1,Not_Available,1,23.00454545454545,22
HYUNDAI,ACCENT,1714.0,Manual,Petrol,275000.0,Anuradapura,0,USED,1,1,Not_Available,1,22.141666666666666,24
HYUNDAI,ACCENT,1395.0,Manual,Petrol,275000.0,Nugegoda,0,USED,1,1,Not_Available,Not_Available,21.9,24
HYUNDAI,ACCENT CRDI,1600.0,Automatic,Diesel,154000.0,Nugegoda,0,USED,1,1,1,1,72.5,14
HYUNDAI,ACCENT CRDI,1600.0,Automatic,Diesel,154000.0,Nugegoda,0,USED,1,1,1,1,72.5,14
HYUNDAI,ACCENT CRDI,1600.0,Automatic,Diesel,154000.0,Nugegoda,0,USED,1,1,1,1,72.5,14
HYUNDAI,ACCENT GEAR,1300.0,Automatic,Petrol,275000.0,Moratuwa,0,USED,1,1,Not_Available,Not_Available,23.0,25
HYUNDAI,ACCENT GLM,1300.0,Manual,Petrol,275000.0,Kuliyapitiya,0,USED,1,1,Not_Available,Not_Available,22.0,25
HYUNDAI,ACCENT GLS,1500.0,Automatic,Petrol,198000.0,Malabe,0,USED,1,1,1,1,30.95,18
HYUNDAI,ACCENT GLS,1500.0,Manual,Petrol,264000.0,Bandarawela,0,USED,Not_Available,1,Not_Available,1,24.0,24
HYUNDAI,ACCENT JAPAN,1300.0,Manual,Petrol,198000.0,Battaramulla,0,USED,1,1,Not_Available,1,28.75,18
HYUNDAI,ATOS,1000.0,Manual,Petrol,264000.0,Malabe,0,USED,1,1,Not_Available,1,20.95,24
HYUNDAI,ATOS,1000.0,Manual,Petrol,253000.0,Kalutara,0,USED,1,1,1,1,19.75,23
HYUNDAI,ATOS,1000.0,Manual,Petrol,264000.0,Hanwella,0,USED,1,1,Not_Available,1,17.0,24
HYUNDAI,COUPE,1600.0,Manual,Petrol,275000.0,Kandy,0,USED,1,1,1,1,35.5,25
HYUNDAI,ELANTRA,1590.0,Automatic,Petrol,165000.0,Kaduwela,0,USED,1,1,1,1,47.9,15
HYUNDAI,ELANTRA,1600.0,Automatic,Petrol,275000.0,Padukka,0,USED,1,1,1,1,23.25,25
HYUNDAI,ELANTRA,1500.0,Automatic,Petrol,121000.0,Colombo,0,USED,1,1,1,1,62.5,11
HYUNDAI,ELANTRA,1599.0,Manual,Petrol,275000.0,Gampaha,0,USED,1,1,1,1,22.5,25
HYUNDAI,ELANTRA,1600.0,Automatic,Petrol,176000.0,Wattala,0,USED,1,1,1,1,47.0,16
HYUNDAI,ELANTRA,1599.0,Manual,Petrol,264000.0,Kotte,0,USED,1,1,Not_Available,1,14.75,24
HYUNDAI,ELANTRA,1500.0,Automatic,Petrol,154000.0,Colombo,0,USED,1,1,1,1,58.5,14
HYUNDAI,ELANTRA,1490.0,Automatic,Petrol,275000.0,Homagama,0,USED,1,1,1,1,22.5,25
HYUNDAI,ELANTRA,1600.0,Automatic,Petrol,275000.0,Ja-Ela,0,USED,1,1,1,1,23.5,25
HYUNDAI,ELANTRA,1600.0,Automatic,Petrol,275000.0,Colombo,0,USED,1,1,1,1,22.0,25
HYUNDAI,ELANTRA,1500.0,Automatic,Petrol,132000.0,Dompe,0,USED,1,1,1,1,59.0,12
HYUNDAI,ELANTRA,1500.0,Automatic,Petrol,275000.0,Matale,Ongoing Lease,USED,1,1,1,1,25.0,25
HYUNDAI,ELANTRA,1790.0,Automatic,Petrol,264000.0,Gampaha,0,USED,1,1,Not_Available,1,25.0,24
HYUNDAI,ELANTRA,1599.0,Automatic,Petrol,275000.0,Colombo,0,USED,1,1,1,1,23.5,25
HYUNDAI,ELANTRA,1590.0,Automatic,Petrol,264000.0,Batticaloa,0,USED,1,1,1,1,28.25,24
HYUNDAI,ELANTRA,1234.0,Manual,Petrol,253000.0,Dambulla,0,USED,1,1,1,1,22.5,22
HYUNDAI,ELANTRA,1600.0,Automatic,Diesel,154000.0,Nugegoda,0,USED,1,1,1,1,72.5,13
HYUNDAI,ELANTRA,1590.0,Automatic,Petrol,275000.0,Gampaha,0,USED,1,1,1,1,22.0,24
HYUNDAI,ELANTRA GLS,1500.0,Manual,Petrol,264000.0,Kandy,0,USED,1,1,1,1,18.0,24
HYUNDAI,ELANTRA XD,1500.0,Manual,Petrol,231000.0,Gampola,Ongoing Lease,USED,1,1,1,1,19.5,20
HYUNDAI,EON,814.0,Manual,Petrol,121000.0,Malabe,0,USED,1,1,Not_Available,1,35.9,11
HYUNDAI,EON,800.0,Manual,Petrol,99000.0,Boralesgamuwa,0,USED,1,1,1,1,32.9,9
HYUNDAI,EON,814.0,Manual,Petrol,99000.0,Kottawa,0,USED,1,Not_Available,Not_Available,Not_Available,34.95,9
HYUNDAI,EON,800.0,Manual,Petrol,110000.0,Kadawatha,0,USED,1,1,1,1,35.75,10
HYUNDAI,EON,800.0,Manual,Petrol,99000.0,Ampara,0,USED,1,1,1,Not_Available,33.121428571428574,9
HYUNDAI,EON,1500.0,Manual,Petrol,110000.0,Gampaha,0,USED,1,1,Not_Available,1,33.5,10
HYUNDAI,EON,800.0,Manual,Petrol,77000.0,Hikkaduwa,0,USED,1,1,1,Not_Available,42.817857142857136,7
HYUNDAI,EON,800.0,Manual,Petrol,88000.0,Kalmunai,0,USED,1,1,1,1,37.7,8
HYUNDAI,EON,814.0,Manual,Petrol,110000.0,Kurunegala,0,USED,1,1,Not_Available,1,37.5,10
HYUNDAI,EON,1500.0,Manual,Petrol,88000.0,Hambantota,0,USED,1,1,1,1,37.5,8
HYUNDAI,EON,800.0,Manual,Petrol,99000.0,Dompe,0,USED,1,1,Not_Available,1,27.303571428571438,9
HYUNDAI,EON,800.0,Manual,Petrol,99000.0,Ratnapura,0,USED,1,1,Not_Available,1,33.121428571428574,9
HYUNDAI,EON,800.0,Manual,Petrol,99000.0,Negombo,0,USED,1,1,1,1,37.0,9
HYUNDAI,EON,800.0,Manual,Petrol,88000.0,Colombo,0,USED,1,1,Not_Available,1,31.5,8
HYUNDAI,EON,800.0,Manual,Petrol,110000.0,Colombo,0,USED,1,1,Not_Available,1,37.5,10
HYUNDAI,EON,815.0,Manual,Petrol,88000.0,Malabe,0,USED,1,1,1,1,32.0,8
HYUNDAI,EON,890.0,Manual,Petrol,99000.0,Ampara,0,USED,1,1,Not_Available,1,33.121428571428574,8
HYUNDAI,EON,800.0,Manual,Petrol,110000.0,Ampara,0,USED,1,1,Not_Available,1,37.0,9
HYUNDAI,EON,660.0,Manual,Petrol,99000.0,Gampaha,0,USED,1,1,1,1,36.0,8
HYUNDAI,EON,800.0,Manual,Petrol,88000.0,Kegalle,0,USED,1,1,1,1,36.5,7
HYUNDAI,EON,800.0,Manual,Petrol,99000.0,Kuliyapitiya,0,USED,1,1,Not_Available,1,36.5,8
HYUNDAI,EON,800.0,Manual,Petrol,99000.0,Matara,0,USED,1,1,Not_Available,1,36.0,8
HYUNDAI,EON MAGNA,800.0,Manual,Petrol,121000.0,Ampara,0,USED,1,1,1,1,34.5,11
HYUNDAI,EON MAGNA,800.0,Manual,Petrol,121000.0,Malabe,0,USED,1,1,Not_Available,1,34.9,11
HYUNDAI,EON MAGNA,814.0,Manual,Petrol,110000.0,Galle,0,USED,1,1,1,1,36.0,10
HYUNDAI,EON MAGNA PLUS,812.0,Manual,Petrol,110000.0,Moratuwa,0,USED,1,1,1,1,35.10000000000001,10
HYUNDAI,EON MAGNA PLUS,814.0,Manual,Petrol,110000.0,Gampaha,0,USED,1,1,1,1,36.7,10
HYUNDAI,EON MAGNA PLUS,814.0,Manual,Petrol,110000.0,Kalmunai,0,USED,1,1,1,1,36.1,10
HYUNDAI,EON MAGNA PLUS,814.0,Manual,Petrol,110000.0,Kalmunai,0,USED,1,1,1,1,36.1,10
HYUNDAI,EON MAGNA PLUS,800.0,Manual,Petrol,110000.0,Nittambuwa,0,USED,1,1,Not_Available,1,36.0,10
HYUNDAI,EON MAGNA PLUS,800.0,Manual,Petrol,110000.0,Kadawatha,0,USED,1,1,Not_Available,1,35.9,10
HYUNDAI,EON MAGNA PLUS,800.0,Manual,Petrol,121000.0,Colombo,0,USED,1,1,Not_Available,1,35.5,11
HYUNDAI,EXCEL,1400.0,Manual,Petrol,352000.0,Battaramulla,0,USED,1,1,Not_Available,Not_Available,7.7,32
HYUNDAI,EXCEL,1500.0,Manual,Petrol,286000.0,Batticaloa,0,USED,1,1,Not_Available,Not_Available,8.8,25
HYUNDAI,GETZ,1300.0,Automatic,Petrol,253000.0,Malabe,0,USED,1,1,Not_Available,1,30.95,23
HYUNDAI,GETZ,1300.0,Automatic,Petrol,253000.0,Piliyandala,0,USED,1,1,1,1,28.75,23
HYUNDAI,GETZ,1300.0,Automatic,Petrol,209000.0,Horana,0,USED,1,1,1,1,29.9,19
HYUNDAI,GETZ,1300.0,Automatic,Petrol,242000.0,Chilaw,0,USED,1,1,Not_Available,1,28.5,22
HYUNDAI,GRAND I10,1000.0,Automatic,Petrol,77000.0,Piliyandala,0,USED,1,1,1,1,59.75,7
HYUNDAI,GRAND I10,1197.0,Automatic,Petrol,11000.0,Colombo,0,NEW,1,1,1,1,94.4,1
HYUNDAI,GRAND I10,1000.0,Automatic,Petrol,88000.0,Wattala,0,USED,1,1,Not_Available,1,60.0,8
HYUNDAI,GRAND I10,1000.0,Automatic,Petrol,99000.0,Moratuwa,0,USED,1,1,Not_Available,1,52.9,9
HYUNDAI,GRAND I10,1200.0,Automatic,Petrol,11000.0,Colombo,0,NEW,1,1,1,1,94.4,1
HYUNDAI,GRAND I10,1000.0,Automatic,Petrol,99000.0,Battaramulla,0,USED,1,1,1,1,58.0,8
HYUNDAI,HMATIC,2180.0,Automatic,Diesel,253000.0,Colombo,Ongoing Lease,USED,1,Not_Available,1,1,26.0,23
HYUNDAI,HYUNDAI,1300.0,Manual,Petrol,363000.0,Pannipitiya,0,USED,1,Not_Available,Not_Available,Not_Available,7.75,33
HYUNDAI,HYUNDAI,1400.0,Manual,Petrol,352000.0,Kurunegala,0,USED,1,1,Not_Available,Not_Available,11.9,32
HYUNDAI,MATRIX,1500.0,Automatic,Petrol,264000.0,Homagama,0,USED,1,1,1,1,24.75,24
HYUNDAI,MATRIX,1500.0,Automatic,Petrol,264000.0,Ragama,0,USED,1,1,Not_Available,1,24.5,24
HYUNDAI,MATRIX,1599.0,Manual,Petrol,264000.0,Ja-Ela,0,USED,1,1,1,1,24.5,24
HYUNDAI,MATRIX,1566.0,Automatic,Petrol,242000.0,Kandy,0,USED,1,1,1,1,23.375,22
HYUNDAI,MATRIX,1599.0,Automatic,Petrol,264000.0,Gampaha,Ongoing Lease,USED,1,1,1,1,25.0,24
HYUNDAI,MATRIX,1599.0,Automatic,Petrol,264000.0,Horana,0,USED,1,1,1,1,26.375,23
HYUNDAI,MATRIX,1599.0,Manual,Petrol,264000.0,Middeniya,0,USED,1,1,Not_Available,1,25.5,23
HYUNDAI,MATRIX GL,1599.0,Manual,Petrol,264000.0,Nugegoda,0,USED,1,1,1,1,21.0,23
HYUNDAI,MATRIX GLS,1590.0,Automatic,Petrol,264000.0,Beruwala,0,USED,1,1,1,1,23.5,24
HYUNDAI,SANTRO,1000.0,Manual,Petrol,220000.0,Malabe,0,USED,1,1,Not_Available,Not_Available,23.9,20
HYUNDAI,SANTRO,1100.0,Manual,Petrol,231000.0,Kaduwela,0,USED,1,1,Not_Available,Not_Available,21.0,21
HYUNDAI,SANTRO XING,1100.0,Manual,Petrol,231000.0,Matugama,0,USED,1,1,Not_Available,Not_Available,20.0,21
HYUNDAI,SANTRO XING,1086.0,Manual,Petrol,231000.0,Nawala,0,USED,1,1,Not_Available,Not_Available,22.75,21
HYUNDAI,SANTRO XP,1086.0,Manual,Petrol,220000.0,Piliyandala,0,USED,1,1,Not_Available,Not_Available,23.5,20
HYUNDAI,SONATA,1990.0,Automatic,Petrol,275000.0,Homagama,0,USED,1,1,1,1,23.75,25
HYUNDAI,SONATA,2000.0,Automatic,Petrol,231000.0,Gampaha,0,USED,1,1,1,1,29.5,21
HYUNDAI,SONATA,2000.0,Automatic,Petrol,275000.0,Nugegoda,0,USED,1,1,1,1,18.025,25
HYUNDAI,SONATA,2000.0,Automatic,Petrol,264000.0,Avissawella,0,USED,1,1,1,1,22.95,24
HYUNDAI,SONATA,1997.0,Automatic,Petrol,286000.0,Minuwangoda,0,USED,1,1,1,1,18.9,26
HYUNDAI,SONATA,2000.0,Automatic,Petrol,275000.0,Malabe,0,USED,1,1,1,1,22.95,25
HYUNDAI,SONATA,2000.0,Automatic,Petrol,143000.0,Boralesgamuwa,0,USED,1,1,1,1,57.85,13
HYUNDAI,SONATA,2000.0,Automatic,Petrol,231000.0,Kotte,0,USED,1,1,1,1,35.75,21
HYUNDAI,SONATA,1990.0,Automatic,Petrol,231000.0,Nittambuwa,0,USED,1,1,Not_Available,1,18.25,21
HYUNDAI,SONATA,2000.0,Automatic,Petrol,132000.0,Ja-Ela,0,USED,1,1,1,1,57.85,12
HYUNDAI,SONATA,2000.0,Automatic,Petrol,231000.0,Mannar,0,USED,Not_Available,1,1,1,18.0,21
HYUNDAI,SONATA,2000.0,Automatic,Petrol,154000.0,Gampaha,0,USED,1,1,1,1,57.85,14
HYUNDAI,SONATA,1997.0,Automatic,Petrol,275000.0,Negombo,0,USED,1,1,1,1,18.025,25
HYUNDAI,SONATA,2000.0,Automatic,Petrol,275000.0,Bandaragama,Ongoing Lease,USED,1,1,1,1,6.5,24
HYUNDAI,SONATA,1990.0,Automatic,Petrol,154000.0,Chilaw,0,USED,1,1,1,1,57.85,13
HYUNDAI,SONATA,1997.0,Automatic,Petrol,264000.0,Puttalam,0,USED,1,1,1,1,21.0,23
HYUNDAI,SONATA,2000.0,Automatic,Petrol,264000.0,Gampaha,0,USED,1,1,1,1,19.7,23
HYUNDAI,SONATA,1900.0,Automatic,Petrol,275000.0,Malabe,0,USED,1,1,1,1,18.9,24
HYUNDAI,SONATA GL5,1970.0,Manual,Diesel,385000.0,Polonnaruwa,0,USED,Not_Available,1,Not_Available,Not_Available,10.5,35
HYUNDAI,SONATA GLS,1999.0,Automatic,Petrol,275000.0,Kandy,0,USED,1,1,1,1,19.5,25
HYUNDAI,SONATA H MATIC,2000.0,Automatic,Petrol,220000.0,Colombo,0,USED,1,1,1,1,26.5,20
HYUNDAI,SONATA H MATIC,1997.0,Automatic,Petrol,253000.0,Ja-Ela,0,USED,1,1,1,1,20.5,23
HYUNDAI,SONATA H-MATIC,2200.0,Automatic,Diesel,264000.0,Mirigama,0,USED,1,1,1,1,28.25,23
HYUNDAI,SONATA XG30 SPECIAL LIMITED,2000.0,Automatic,Diesel,231000.0,Homagama,0,USED,1,1,1,1,28.95,21
HYUNDAI,STELLAR,2200.0,Manual,Diesel,418000.0,Matale,0,USED,Not_Available,Not_Available,Not_Available,1,6.75,38
HYUNDAI,STELLAR,1300.0,Manual,Petrol,451000.0,Homagama,0,USED,1,Not_Available,Not_Available,1,8.75,41
HYUNDAI,STELLAR,1500.0,Manual,Petrol,429000.0,Horana,0,USED,1,Not_Available,Not_Available,1,6.25,38
HYUNDAI,STELLAR,1300.0,Manual,Diesel,429000.0,Colombo,0,USED,1,1,Not_Available,Not_Available,7.25,38
HYUNDAI,TRAJET,2180.0,Automatic,Diesel,275000.0,Tangalle,Ongoing Lease,USED,1,1,1,1,28.5,25
HYUNDAI,TRAJET,2100.0,Automatic,Diesel,275000.0,Negombo,0,USED,1,1,1,1,30.0,25
HYUNDAI,TRAJET,2000.0,Automatic,Petrol,275000.0,Homagama,0,USED,1,1,1,1,36.0,25
HYUNDAI,TRAJET,2180.0,Automatic,Diesel,275000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,35.0,25
HYUNDAI,TRAJET,1794.0,Automatic,Diesel,44000.0,Matara,0,USED,1,1,1,1,36.95,4
HYUNDAI,TRAJET,2000.0,Automatic,Diesel,275000.0,Anuradapura,Ongoing Lease,USED,1,1,1,1,35.5,24
HYUNDAI,TRAJET,1500.0,Automatic,Diesel,275000.0,Moneragala,0,USED,1,1,1,1,32.0,24
HYUNDAI,ZIP PLUS,1100.0,Manual,Electric,242000.0,Panadura,0,USED,1,1,1,1,21.0,22
ISUZU,ASKA,2000.0,Manual,Diesel,451000.0,Horana,0,USED,1,1,1,1,10.5,40
ISUZU,GEMINI,1500.0,Automatic,Petrol,407000.0,Nittambuwa,0,USED,1,1,1,1,7.3375,37
ISUZU,GEMINI,1500.0,Manual,Diesel,374000.0,Pannala,0,USED,Not_Available,1,1,Not_Available,10.5,34
ISUZU,GEMINI,1500.0,Manual,Diesel,407000.0,Minuwangoda,0,USED,1,1,Not_Available,Not_Available,3.9,37
ISUZU,GEMINI,1500.0,Manual,Diesel,418000.0,Chilaw,0,USED,1,1,Not_Available,Not_Available,4.8,38
ISUZU,GEMINI,1500.0,Manual,Diesel,363000.0,Kurunegala,0,USED,1,1,1,1,10.75,33
ISUZU,GEMINI,1500.0,Manual,Diesel,407000.0,Gampaha,0,USED,1,1,Not_Available,Not_Available,8.7,37
ISUZU,GEMINI,1500.0,Manual,Diesel,407000.0,Kandy,0,USED,1,1,Not_Available,Not_Available,7.3375,37
ISUZU,GEMINI,1800.0,Manual,Diesel,429000.0,Kurunegala,0,USED,1,1,1,Not_Available,9.9,39
ISUZU,GEMINI,1533.0,Manual,Diesel,396000.0,Kurunegala,Ongoing Lease,USED,1,1,1,1,11.0,36
ISUZU,GEMINI,1990.0,Automatic,Diesel,396000.0,Dambulla,0,USED,Not_Available,1,Not_Available,Not_Available,11.0,36
ISUZU,GEMINI,1500.0,Manual,Diesel,374000.0,Panadura,0,USED,1,1,1,Not_Available,12.25,34
ISUZU,GEMINI,1500.0,Manual,Diesel,374000.0,Kurunegala,0,USED,1,1,1,1,14.75,34
ISUZU,GEMINI,1533.0,Manual,Diesel,363000.0,Kurunegala,0,NEW,1,1,1,1,11.5,33
ISUZU,GEMINI,1500.0,Manual,Diesel,407000.0,Kurunegala,0,USED,1,1,Not_Available,1,8.75,37
ISUZU,GEMINI,1480.0,Manual,Diesel,363000.0,Ampara,0,USED,1,1,Not_Available,Not_Available,8.25,33
ISUZU,GEMINI,1533.0,Manual,Diesel,363000.0,Kurunegala,0,NEW,Not_Available,1,Not_Available,Not_Available,12.5,33
ISUZU,GEMINI,1500.0,Manual,Diesel,418000.0,Chilaw,0,USED,1,Not_Available,Not_Available,Not_Available,5.2,38
ISUZU,GEMINI,1500.0,Manual,Diesel,418000.0,Kurunegala,0,USED,1,1,1,Not_Available,10.5,38
ISUZU,GEMINI,1533.0,Manual,Diesel,396000.0,Kurunegala,0,USED,Not_Available,1,Not_Available,Not_Available,9.75,35
ISUZU,GEMINI,1800.0,Manual,Diesel,396000.0,Gampaha,0,USED,1,1,1,1,7.2,35
ISUZU,GEMINI,1000.0,Manual,Diesel,407000.0,Gampaha,0,USED,1,1,Not_Available,Not_Available,8.0,36
ISUZU,GEMINI JT600,1480.0,Manual,Diesel,407000.0,Divulapitiya,0,USED,1,1,1,1,12.75,37
ISUZU,GEMINI JT600,1500.0,Manual,Diesel,407000.0,Matara,0,USED,1,1,Not_Available,1,9.875,37
ISUZU,GEMINI JT600,1500.0,Manual,Diesel,407000.0,Gampaha,0,USED,Not_Available,1,1,1,7.0,37
ISUZU,GEMINI JT600,1500.0,Manual,Diesel,418000.0,Ja-Ela,0,USED,1,1,Not_Available,Not_Available,8.25,37
ISUZU,JT 641,1500.0,Manual,Diesel,363000.0,Puttalam,0,USED,Not_Available,1,1,1,14.0,33
ISUZU,JT600 GEMINI,1500.0,Manual,Diesel,396000.0,Gampaha,0,USED,1,1,1,Not_Available,10.5,36
JAC,T9 4X4,2000.0,Automatic,Diesel,11000.0,Colombo,0,NEW,1,1,1,1,169.92,1
JAGUAR,S TYPE,2500.0,Automatic,Petrol,231000.0,Colombo,0,USED,1,1,1,1,78.0,21
JAGUAR,X TYPE,2190.0,Automatic,Petrol,187000.0,Maharagama,0,USED,1,Not_Available,Not_Available,Not_Available,73.0,17
JAGUAR,X TYPE,2100.0,Automatic,Petrol,242000.0,Malabe,0,USED,1,1,1,1,48.0,22
JONWAY,A380,1600.0,Manual,Petrol,143000.0,Anuradapura,0,USED,1,1,1,1,46.0,12
KIA,CARENS,1800.0,Automatic,Petrol,275000.0,Colombo,0,USED,1,1,1,1,23.9,25
KIA,CARENS,1800.0,Automatic,Petrol,264000.0,Kalutara,0,USED,1,1,1,1,19.7,23
KIA,CERATO,1950.0,Automatic,Petrol,220000.0,Beruwala,0,USED,1,1,1,1,39.45,19
KIA,CERATO,1600.0,Automatic,Petrol,154000.0,Badulla,0,USED,1,1,1,1,67.0,13
KIA,CERATO,1600.0,Automatic,Petrol,154000.0,Ragama,0,USED,1,1,1,1,64.0,13
KIA,KIA,1234.0,Manual,Petrol,220000.0,Moneragala,0,USED,1,1,1,1,19.5,20
KIA,MENTOR,1500.0,Manual,Petrol,275000.0,Panadura,0,USED,1,1,1,1,21.0,24
KIA,MENTOR,1500.0,Automatic,Petrol,275000.0,Moratuwa,0,USED,1,1,Not_Available,1,18.75,24
KIA,MENTOR,1500.0,Automatic,Petrol,275000.0,Moratuwa,0,USED,1,1,Not_Available,1,18.75,24
KIA,MENTOR,1500.0,Manual,Petrol,275000.0,Chilaw,0,USED,Not_Available,1,1,1,15.312499999999996,24
KIA,MENTOR JAPAN,1300.0,Manual,Petrol,275000.0,Gampaha,0,USED,1,1,Not_Available,1,8.75,25
KIA,MENTOR JAPAN,1300.0,Manual,Petrol,264000.0,Gampaha,0,USED,1,1,Not_Available,1,8.75008,24
KIA,MENTOR SPECTRA,1500.0,Automatic,Petrol,264000.0,Dehiwala-Mount-Lavinia,0,USED,1,1,1,1,18.75,24
KIA,OPTIMA,2000.0,Automatic,Petrol,143000.0,Colombo,0,USED,1,1,1,1,108.75,13
KIA,OPTIMA,2000.0,Automatic,Petrol,154000.0,Colombo,0,USED,1,1,1,1,145.0,13
KIA,OPTIMA,1998.0,Automatic,Petrol,143000.0,Colombo,0,USED,1,1,1,1,130.0,12
KIA,PICANTO,1000.0,Automatic,Petrol,99000.0,Boralesgamuwa,0,USED,1,1,1,1,54.5,9
KIA,PICANTO,998.0,Automatic,Petrol,99000.0,Malabe,0,USED,1,1,Not_Available,1,58.9,9
KIA,PICANTO,998.0,Automatic,Petrol,99000.0,Malabe,0,USED,1,1,Not_Available,1,57.9,9
KIA,PICANTO,1000.0,Automatic,Petrol,99000.0,Colombo,0,USED,1,1,1,Not_Available,55.93235294117648,9
KIA,PICANTO,1000.0,Automatic,Petrol,99000.0,Boralesgamuwa,0,USED,1,1,Not_Available,Not_Available,55.93235294117648,9
KIA,PICANTO,990.0,Automatic,Petrol,99000.0,Badulla,0,USED,1,1,1,1,53.25,9
KIA,PICANTO,1000.0,Automatic,Petrol,88000.0,Boralesgamuwa,0,USED,1,1,1,1,68.75,8
KIA,PICANTO,1000.0,Automatic,Petrol,88000.0,Nugegoda,0,USED,1,1,1,1,61.5,8
KIA,PICANTO,1000.0,Automatic,Petrol,99000.0,Kottawa,0,USED,1,1,Not_Available,1,59.5,9
KIA,PICANTO,1000.0,Automatic,Petrol,99000.0,Dehiwala-Mount-Lavinia,0,USED,1,1,1,1,54.0,9
KIA,PICANTO,1000.0,Automatic,Petrol,88000.0,Horana,0,USED,1,1,1,1,63.5,8
KIA,PICANTO,1500.0,Automatic,Petrol,220000.0,Ja-Ela,0,USED,1,1,1,1,33.931250000000006,20
KIA,PICANTO,1000.0,Manual,Petrol,209000.0,Galle,0,USED,1,Not_Available,1,1,33.931250000000006,19
KIA,PICANTO,1000.0,Automatic,Petrol,99000.0,Malabe,0,USED,1,1,1,Not_Available,55.93235294117648,9
KIA,PICANTO,1000.0,Manual,Petrol,99000.0,Kadawatha,0,USED,1,1,1,1,49.75,9
KIA,PICANTO,1000.0,Manual,Petrol,220000.0,Colombo,0,USED,1,1,1,1,33.931250000000006,20
KIA,PICANTO,1100.0,Automatic,Petrol,220000.0,Battaramulla,0,USED,1,1,1,1,34.5,20
KIA,PICANTO,1000.0,Manual,Petrol,143000.0,Colombo,0,USED,1,1,1,1,45.75,13
KIA,PICANTO,1000.0,Manual,Petrol,99000.0,Kadawatha,0,USED,1,1,1,1,49.95,9
KIA,PICANTO,990.0,Automatic,Petrol,99000.0,Boralesgamuwa,0,USED,1,1,1,1,57.5,9
KIA,PICANTO,998.0,Automatic,Petrol,99000.0,Colombo,0,USED,1,1,1,1,57.75,9
